revenue,outcalls,incalls,months,eqpdays,webcap,marryyes,travel,pcown,creditcd,retcalls,churndep
101.05,12.67,2.67,15,467,1,0,0,0,0,0,0
35.5,14.33,1.33,25,740,1,1,0,0,1,0,0
50.1,1.67,2.33,19,562,1,0,0,0,0,0,0
30,8.33,3.33,15,455,0,1,0,1,1,0,0
65.23,31.33,6,18,546,1,0,0,0,0,0,0
30.1,6.67,2.33,25,748,1,0,0,0,1,0,0
85.99,45.67,33,21,636,1,0,0,0,0,0,0
35.84,0,0,24,724,1,1,0,0,1,0,0
44.13,11.33,1,19,563,1,0,0,0,0,0,0
63.78,2,1,13,389,0,1,1,0,1,0,0
18.14,6.33,1.33,21,613,1,0,0,0,0,0,0
65.37,60,17.67,21,611,1,0,0,0,0,0,0
46.64,5.67,0,23,701,1,1,0,1,1,0,0
18.39,0,0,24,742,1,1,0,0,1,0,0
34.98,12,11.33,26,779,1,0,0,0,1,0,0
28.49,0.33,0,15,444,0,1,1,1,1,0,0
67.08,40,4.67,22,681,1,1,0,0,1,0,0
29.57,5,0,24,728,1,0,0,0,1,0,0
29.99,0,0,20,583,1,0,0,0,0,0,0
51.83,15.67,0,23,692,1,0,0,0,1,0,0
44.38,15.33,4.33,24,723,1,1,0,1,1,0,0
32.49,2,1,25,735,1,1,0,0,1,0,0
30.25,1,0,24,724,1,0,0,1,1,0,0
30.87,6,0,25,733,1,1,0,1,1,0,0
40.98,30,1.33,19,561,1,0,0,0,0,0,0
39.39,59.67,23.33,23,671,1,0,0,0,0,0,0
38.58,11,2.33,24,721,1,1,0,1,1,0,0
38.72,9,1.33,19,563,1,0,0,0,0,0,0
90.59,48,32,26,61,1,1,0,1,1,1,0
22.91,2,0,25,740,1,0,0,0,1,0,0
49.99,53.67,23.33,21,637,1,0,0,0,0,0,0
33.23,15.67,7.33,26,761,1,1,1,0,1,0,0
33.07,14.67,2.67,19,571,1,0,0,0,0,0,0
62.09,9.67,1,22,668,1,1,0,0,1,0,0
274.55,120.33,33,11,317,1,0,0,0,0,0,0
95.85,67,0.67,16,465,1,0,0,0,0,0,0
76.34,9,18.33,19,571,1,0,0,0,0,0,0
10,0,0,25,752,1,1,0,0,1,0,0
30.27,14.67,3.67,24,730,1,1,0,0,1,0,0
37.97,10.67,1,18,548,1,0,0,0,0,0,0
44.29,42.67,12,20,595,1,0,0,0,0,0,0
35.4,20.67,5,19,573,1,0,0,0,0,0,0
30,6.67,0,24,718,1,1,0,0,1,0,0
53.21,43,17.33,31,818,1,1,0,1,1,0,0
30.25,6.33,4,25,740,1,0,0,0,1,0,0
10.21,0,0,20,595,1,0,0,0,0,0,0
35.72,4.33,0.67,23,703,1,0,0,0,1,0,0
46.18,10.33,3.33,24,710,1,0,0,0,1,0,0
85.2,0,0,20,513,1,0,0,0,0,0,0
57.61,17,0,13,380,0,0,0,0,1,0,0
31.12,8.67,0.33,24,717,1,1,0,0,1,0,0
75.24,28.33,12,23,694,1,1,0,1,1,0,0
17.74,0,0,31,803,1,1,0,0,1,0,0
10,0,0,15,452,0,1,0,1,1,0,0
50,22,2.33,22,681,1,1,0,0,1,0,0
50.52,0,0,24,694,1,1,0,0,1,0,0
42.12,26.67,13.67,19,590,1,0,0,0,0,0,0
30.24,4.67,2.67,17,458,0,1,0,1,1,0,0
43.14,0,0.33,22,681,1,1,0,0,1,0,0
40.66,1,0,23,693,1,1,0,1,1,0,0
10,12,1,15,453,0,1,0,0,1,0,0
41.97,0.67,0,17,526,1,1,0,0,0,0,0
25.46,5.67,0,24,719,1,0,0,1,1,0,0
120.28,6.33,2.33,19,571,1,1,0,0,1,0,0
64.29,133.33,9.33,18,540,1,0,0,0,0,0,0
33.85,0,0,9,258,0,0,0,0,0,0,0
71.98,138.67,48,24,711,1,0,0,0,0,0,0
35.24,18,11.67,20,599,1,0,0,0,0,0,0
52.04,23.67,2,23,685,1,0,0,0,1,0,0
30.26,6,0,18,548,1,0,0,0,0,0,0
35.09,3.33,4,19,565,1,0,0,0,0,0,0
32.04,3,0.67,19,557,1,0,0,0,0,0,0
65,77.33,50.67,25,21,1,0,0,0,0,1,0
72.98,8,0,22,643,1,1,1,1,1,0,0
35.24,23.33,2.33,14,415,0,0,0,0,1,0,0
76.23,4.67,4,17,495,1,0,0,0,0,0,0
53.94,18.67,4.67,23,686,1,1,0,1,1,0,0
30.1,83.33,0,18,542,1,0,0,0,0,0,0
73.24,18,2,15,470,1,0,0,0,0,0,0
81.16,52.67,6.33,17,494,1,0,0,0,0,0,0
39.4,6,0.33,23,686,1,1,0,0,1,0,0
130.12,45,6.33,19,564,1,0,0,1,1,0,0
32.78,0.33,0,23,692,1,1,0,0,1,0,0
161.04,80.33,3.33,17,500,1,0,0,0,1,0,0
70.21,35.33,3,17,495,1,0,0,0,0,0,0
110.71,29,1.67,14,415,1,0,0,0,0,0,0
40.49,12.33,4,19,550,1,0,0,0,0,0,0
64.62,25.33,0.67,17,492,1,1,0,0,0,0,0
46.19,2.67,0,23,675,1,0,0,0,1,0,0
49.99,1.67,0,19,526,1,1,0,0,0,0,0
35.99,10.67,0.67,8,236,0,0,0,0,0,0,0
48.31,29.67,4,17,519,1,0,0,0,0,0,0
70.49,13.33,9.33,23,676,1,1,0,0,1,0,0
85.98,50.67,4.67,21,624,1,0,0,0,1,0,0
30.99,11,8.33,24,726,1,1,0,0,1,0,0
30,21.67,0.33,23,692,1,1,0,1,1,0,0
49.99,0,0,13,372,0,1,0,0,1,0,0
42.49,12.67,1.33,23,681,1,1,0,1,1,0,0
56.35,17.67,4.33,23,675,1,0,1,1,1,0,0
62.91,25.67,0,35,676,1,0,0,0,0,0,0
46.02,23.67,2,23,678,1,1,0,0,1,0,0
30.26,4,0,22,678,1,0,1,1,1,0,0
143.14,44.67,2.33,13,366,1,0,0,0,0,0,0
55.77,17.67,2,22,656,1,0,0,0,1,0,0
37.19,10.33,4,18,538,1,0,0,0,0,0,0
65.29,9,0.33,21,630,1,1,0,1,1,0,0
16.28,0,0,23,703,1,0,0,0,1,0,0
30,6.33,1,23,691,1,0,0,0,1,0,0
58.74,0.67,0,39,108,1,1,0,0,1,1,0
59.99,9.33,1,17,492,1,0,0,0,0,0,0
56.07,32.67,43.33,34,190,1,0,0,0,1,1,0
26.97,4,2.67,14,411,0,1,0,0,1,0,0
35.66,66.33,3.67,17,526,1,0,0,0,0,0,0
30.25,6,0.67,35,812,1,1,0,0,1,0,0
101.9,4.33,7,21,608,1,1,0,0,1,0,0
30,0,0,21,562,1,0,0,0,0,0,0
45.13,20,0,21,647,1,0,0,0,1,0,0
42.07,26.67,5.67,18,533,1,0,0,0,0,0,0
19.67,12.67,1,26,626,1,0,0,0,0,0,0
49.99,8.33,16.67,25,733,1,1,0,0,1,0,0
33.93,2.33,0,23,679,1,1,0,1,1,0,0
15.44,11.33,3.67,24,720,1,1,0,1,1,0,0
38.3,11,4,22,675,1,1,1,1,1,0,0
54.11,19,7.33,17,513,1,0,0,0,0,0,0
132.88,0,0,12,353,1,0,0,0,0,0,0
40.79,3.33,1.33,23,674,1,1,0,0,1,0,0
19.4,0,0,23,693,1,1,0,0,1,0,0
56.2,46.33,3,18,507,1,0,0,0,0,0,0
29.99,2.33,1.33,23,685,1,0,0,1,1,0,0
20.17,0,0,23,691,1,0,0,0,1,0,0
30.61,2.67,0,18,525,1,0,0,0,0,0,0
57.04,2,0,15,465,1,0,0,0,0,0,0
53.24,4.67,0.67,16,481,1,1,0,0,0,0,0
19.99,0,0,17,525,1,0,0,0,0,0,0
17.14,0,0,23,693,1,0,0,0,1,0,0
120.98,58.67,5.33,17,431,1,0,0,0,0,0,0
32.49,6,0.67,23,678,1,1,0,1,1,0,0
44.83,6,2.33,22,659,1,0,0,0,1,0,0
32.28,14,13,19,571,1,0,0,0,0,0,0
75.25,0,0,21,608,1,0,0,0,1,0,0
211.3,29.33,8.33,13,402,1,1,0,0,1,0,0
56.84,36.67,6.67,22,658,1,0,0,0,1,0,0
38.99,11.67,0.33,12,361,0,1,0,0,1,0,0
55.06,3,1.33,22,643,1,0,0,0,1,0,0
30.26,0.33,0,22,665,1,1,0,0,1,0,0
68.65,42.67,4.33,21,626,1,0,0,0,1,0,0
30,0.67,0,23,675,1,1,1,1,1,0,0
36.52,22.67,3,23,677,1,0,0,1,1,0,0
27.62,3,1,24,395,0,1,0,0,0,0,0
29.99,3.33,1.67,23,680,1,1,0,1,1,0,0
99.34,35,3.67,19,569,1,1,1,0,1,0,0
33.75,3.67,1.67,22,665,1,1,0,1,1,0,0
37.96,7.67,0.67,21,647,1,1,0,0,1,0,0
33.24,0.33,0,21,650,1,1,0,0,1,0,0
32.69,10,0.33,23,672,1,0,0,1,1,0,0
49.99,4,0,17,487,1,0,0,0,0,0,0
33.41,12.33,2,23,676,1,0,0,0,1,0,0
54.17,9,2.67,22,645,1,1,0,1,1,0,0
30.26,3.33,0,12,366,0,0,0,0,1,0,0
50.56,6,0,20,620,1,1,0,0,1,0,0
54.49,4,0,21,626,1,1,0,0,1,0,0
75.44,44,5.33,15,454,1,0,0,0,0,0,0
34.6,7.67,2,23,674,1,0,0,0,1,0,0
84.57,54,17.67,17,502,1,0,0,0,0,0,0
56.54,48.33,35.67,21,628,1,0,0,0,0,0,0
30,0.67,0,21,651,1,1,0,0,1,0,0
39.25,85,14.33,25,623,1,0,0,0,0,0,0
29,0,0,23,672,1,0,0,0,1,0,0
232.78,33.67,3.67,17,398,1,1,1,1,1,0,0
32.7,8.67,0,22,656,1,1,0,1,1,0,0
34.19,7.33,0.33,21,645,1,0,0,0,1,0,0
57.54,16.67,0.33,20,609,1,0,0,0,1,0,0
70.19,13,8.33,16,475,1,0,0,0,0,0,0
33.71,1.33,0,11,347,0,0,0,0,1,0,0
35.09,26.67,17.67,25,737,1,0,1,1,1,0,0
59.26,140.33,5.67,17,488,1,0,0,0,0,0,0
52.18,17,0,16,468,1,0,0,0,0,0,0
38.49,9,9.67,18,533,1,0,0,0,0,0,0
49.7,42.67,9.67,16,500,1,0,0,0,0,0,0
30.25,6.33,2.33,23,674,1,1,0,0,1,0,0
32.27,14.67,1,22,657,1,1,1,0,1,0,0
50,20,0,21,624,1,0,0,0,1,0,0
30.25,3,0,17,501,1,0,0,0,0,0,0
30.26,36.33,9,29,755,1,0,0,0,1,0,0
81.64,21.67,0.33,19,569,1,1,0,0,1,0,0
23.24,0,0,23,673,1,1,0,1,1,0,0
50.73,3.33,0,11,222,0,0,0,0,0,0,0
30.24,3.33,1.33,22,658,1,0,0,0,1,0,0
35.34,9.33,0.33,21,639,1,0,0,0,1,0,0
200.97,23.67,0,8,220,1,0,0,0,0,0,0
30,5,0.33,22,655,1,1,0,1,1,0,0
30.98,4,2.33,16,495,1,0,0,0,0,0,0
34.99,0,0,11,341,0,1,0,0,1,0,0
117.68,24.33,18.33,18,379,0,0,0,0,1,0,0
42.57,2,0,21,629,1,1,0,0,1,0,0
76.89,0,0,15,426,1,0,0,0,0,0,0
32.04,44.33,5,18,521,1,0,0,0,0,0,0
69.74,85.33,2,16,450,1,0,0,0,0,0,0
46.81,29.67,4.33,16,482,1,0,0,0,0,0,0
37.79,5,0,21,633,1,1,0,1,1,0,0
51.44,26,22.67,24,718,1,0,0,0,1,0,0
53.1,5.33,0.67,21,618,1,0,0,1,1,0,0
16.99,0,0,23,676,1,1,0,1,1,0,0
29.99,3,2,21,647,1,1,0,1,1,0,0
44.53,18.33,0,21,625,1,0,0,1,1,0,0
56.12,0,0,15,447,1,0,0,0,0,0,0
26.89,26,4.67,18,524,1,0,0,0,0,0,0
79.17,9.33,0,19,566,1,0,0,1,1,0,0
30.88,34.67,4.67,23,674,1,0,0,0,1,0,0
49.37,4.33,2,21,625,1,1,0,1,1,0,0
34.69,11,5.33,21,651,1,1,0,0,1,0,0
59.1,3.33,5,20,613,1,0,0,0,1,0,0
33.72,1.33,0.67,22,648,1,1,0,0,1,0,0
51.43,3.67,0.33,15,452,1,0,0,0,0,0,0
70.66,9.67,1.33,15,434,1,0,0,0,0,0,0
31.99,4,0,21,637,1,1,1,1,1,0,0
71.33,15.67,9,20,611,1,1,0,0,1,0,0
39.99,7,6.67,23,669,1,1,0,1,1,0,0
31.7,3,0,21,636,1,1,0,1,1,0,0
34.97,4.33,1.33,21,636,1,0,0,0,1,0,0
34.16,36,5.33,21,649,1,0,0,0,1,0,0
93.64,21.33,0.33,13,383,1,0,0,0,0,0,0
34.75,0.67,0,22,642,1,0,0,0,1,0,0
18.33,1,0,17,505,1,0,0,0,0,0,0
52.4,25,3.33,15,457,1,0,0,0,0,0,0
33.6,2.33,0,16,477,1,0,0,0,0,0,0
36.45,23.33,4.67,22,653,1,0,0,0,1,0,0
42.07,3.33,2,20,618,1,0,0,0,1,0,0
33.98,0,0,11,334,0,0,0,0,1,0,0
63.72,28,3.33,20,598,1,1,1,0,1,0,0
85.24,60.33,3.67,19,565,1,0,0,0,1,0,0
31.53,0.33,0,21,633,1,1,0,0,1,0,0
37.89,5.33,0.67,21,628,1,0,0,0,1,0,0
22.08,18.33,2,17,505,1,0,0,0,0,0,0
79.81,1.67,9.67,27,569,1,0,0,0,0,0,0
62.87,60.33,24.33,19,549,1,0,0,0,0,0,0
79.51,139.33,16,25,670,1,1,0,0,1,0,0
33.28,4.67,0.67,21,632,1,1,1,0,1,0,0
30.39,14.67,3,21,642,1,1,0,0,1,0,0
30,5.33,0.33,21,634,1,0,0,1,1,0,0
35.99,15,5.33,22,653,1,0,0,0,1,0,0
0,0,0,59,866,0,1,0,0,1,0,0
53.74,3.33,0.33,20,597,1,0,0,1,1,0,0
117.74,0,0,11,330,1,0,0,0,0,0,0
55.44,24,12,16,486,1,0,0,0,0,0,0
124.1,28,10,17,518,1,0,0,0,1,0,0
45.86,2,4.33,36,680,1,0,0,0,0,0,0
32.49,1,0,20,618,1,1,0,1,1,0,0
29.99,6.67,0,21,631,1,1,0,1,1,0,0
16.99,0,0,28,717,1,1,0,0,1,0,0
61.03,5.33,1.33,47,767,1,0,0,0,0,0,0
65.96,23.67,1.33,19,574,1,1,1,1,1,0,0
55.83,16,3.33,20,600,1,0,0,0,1,0,0
103.74,80,18,19,582,1,0,0,0,1,0,0
34.99,11.67,1.67,16,473,1,0,0,0,0,0,0
34.73,30.67,2,16,474,1,0,0,0,0,0,0
48.52,29.67,0.33,19,587,1,0,0,0,1,0,0
30.26,5.33,0,20,616,1,1,0,0,1,0,0
75.24,22.33,1,18,549,1,0,0,0,1,0,0
20.69,8.67,10.67,19,545,1,0,0,0,0,0,0
76.52,44,11.67,19,590,1,0,0,0,1,0,0
17.5,0.33,0,23,557,1,1,0,0,0,0,0
29.27,4.33,0.67,21,628,1,1,0,0,1,0,0
30.25,17,2.33,21,632,1,1,0,0,1,0,0
15.14,0,0,21,641,1,1,0,0,1,0,0
33.49,12.33,2.33,21,628,1,0,0,0,1,0,0
21.26,0,0,45,780,1,0,0,0,0,0,0
71.19,26.67,5,14,419,1,0,0,0,0,0,0
194.06,22,0,12,352,1,1,0,1,1,0,0
32.49,1.67,0,21,621,1,1,0,0,1,0,0
80.72,45.33,15.33,15,450,1,0,0,0,0,0,0
36.51,1,0,20,606,1,0,0,1,1,0,0
71.12,20,1.33,31,686,1,0,1,0,1,0,0
54.38,35,7.33,16,464,1,0,0,0,0,0,0
50.28,11,3.33,19,590,1,1,1,1,1,0,0
116.79,52.67,9.33,17,515,1,1,0,0,1,0,0
65.05,16.67,0,19,563,1,0,0,0,1,0,0
90.98,6.67,0.33,17,515,1,0,0,1,1,0,0
16.99,0,0,21,636,1,0,0,0,1,0,0
33.88,0.33,0,23,638,1,1,1,0,1,0,0
40.24,4.67,0,15,445,1,0,0,0,0,0,0
61.42,28,4.67,19,580,1,1,0,1,1,0,0
36.35,19,17.33,18,532,1,0,0,0,0,0,0
77.36,66,43.33,20,587,1,0,0,0,0,0,0
16.99,0,0,21,634,1,0,0,1,1,0,0
10.39,2.33,0.67,7,202,0,0,0,0,0,0,0
154.6,53,6.67,9,277,1,0,0,0,0,0,0
45.74,4.67,4,20,604,1,1,0,0,1,0,0
92.65,22,7.33,15,408,1,1,0,1,0,0,0
37.1,5.33,0,15,446,1,1,0,1,0,0,0
30.26,4.67,0.67,20,610,1,0,0,0,1,0,0
30,0.33,0,16,464,1,0,0,0,0,0,0
30.43,1.67,0.33,15,454,1,0,0,0,0,0,0
32.99,35.33,17.67,14,403,0,1,0,0,1,0,0
9.5,1.67,1,22,654,1,1,0,0,1,0,0
60.42,13,4.33,19,577,1,0,0,1,1,0,0
36.12,0.33,0,15,446,1,0,0,0,0,0,0
56.09,40.33,5.33,20,595,1,0,0,0,1,0,0
476.64,122.67,62,8,82,1,1,0,0,0,0,0
49.64,12,18.33,22,662,1,0,0,1,1,0,0
40.18,7,0,19,585,1,1,0,0,1,0,0
85.22,36.33,2,22,573,1,1,0,0,1,0,0
93.77,0,0,12,351,1,0,0,0,0,0,0
53.57,26.67,7,16,457,1,0,0,0,0,0,0
32.3,10,4,20,615,1,1,0,1,1,0,0
84.08,49.33,10,19,566,1,0,1,0,1,0,0
164.84,100.33,12.33,10,289,1,0,0,0,0,0,0
46.49,15.67,5,14,436,1,0,0,0,0,0,0
46.13,39.33,0.33,20,587,1,1,0,0,1,0,0
51.83,36.33,5.67,14,432,1,0,0,0,0,0,0
86.21,37.33,11,19,565,1,1,0,0,1,0,0
49.21,16.67,10.33,15,459,1,0,0,0,0,0,0
160.06,0,0,14,399,1,1,0,0,1,0,0
55.09,7.67,3.33,19,575,1,1,0,0,1,0,0
48.49,10.33,4.67,19,586,1,1,0,0,1,0,0
48.93,16.67,1.67,15,432,1,0,0,0,0,0,0
34.99,0,0,15,442,1,0,0,0,0,0,0
72.21,86,9,13,408,1,0,0,0,0,0,0
83.95,34.67,7,27,637,1,1,0,1,1,0,0
49.99,16,1.33,19,573,1,0,1,0,1,0,0
86.84,25.67,0,17,508,1,0,0,0,1,0,0
89.56,0,0,25,485,1,0,0,0,0,0,0
105.63,20.33,13,18,537,1,1,0,1,1,0,0
58.68,5.33,1.67,19,564,1,1,0,0,1,0,0
32.92,0,0.33,20,598,1,1,1,0,1,0,0
57.58,46,15,21,626,1,1,0,0,1,0,0
29.39,0,0,15,446,1,0,0,0,0,0,0
150.67,18,0,8,241,1,0,0,0,0,0,0
31.61,1.67,0.67,15,445,1,0,0,0,0,0,0
30.14,2.67,0,20,599,1,0,0,0,1,0,0
15.14,0,0,21,625,1,1,0,0,1,0,0
54.94,82.33,8.67,15,443,1,0,0,0,0,0,0
26.07,0,0,24,644,1,0,0,1,1,0,0
48.24,6.33,1,19,571,1,1,0,0,1,0,0
43.57,5,0,19,573,1,1,0,0,1,0,0
12.41,22.67,6.33,22,657,1,0,0,1,1,0,0
57.2,83.33,16,15,462,1,0,0,0,0,0,0
29.99,2.67,0,20,597,1,0,0,0,1,0,0
35.87,2.33,0,19,580,1,1,0,0,1,0,0
11.08,8.33,3.33,11,341,0,1,0,0,1,0,0
35.73,42.33,3.67,21,612,1,0,0,0,1,0,0
43.13,6.33,0,19,572,1,0,1,0,1,0,0
122.49,0,0,15,444,1,1,0,0,1,0,0
32.55,29,13,22,654,1,0,0,0,1,0,0
89.79,21.67,2.33,16,497,1,0,0,0,1,0,0
16.99,0.33,0.67,21,623,1,0,0,0,1,0,0
38.4,23.33,5,16,458,1,0,0,0,0,0,0
43.93,0,0,14,416,1,0,0,0,0,0,0
36.34,0,0,14,424,1,0,0,0,0,0,0
10.57,1.33,0,21,627,1,1,0,0,1,0,0
30.43,5,0.33,14,431,1,0,0,0,0,0,0
58.98,5.33,4.67,18,557,1,1,1,1,1,0,0
226.48,50.33,0.67,11,187,1,0,0,0,0,0,0
83.12,139.67,36,24,688,1,0,0,0,1,0,0
44.8,26,0.67,7,150,0,0,0,0,0,0,0
55.87,9,3,18,555,1,0,0,1,1,0,0
82.03,0,0,12,352,1,0,0,0,0,0,0
29.99,0.33,0.33,19,585,1,1,0,0,1,0,0
109.8,39,10,12,352,1,0,0,0,0,0,0
41.28,38.67,6.33,15,446,1,0,0,0,0,0,0
50.73,33,15.33,15,463,1,0,0,0,0,0,0
188.21,92.67,10.67,13,381,1,0,0,0,1,0,0
70.24,40.67,4,12,376,1,0,0,0,0,0,0
138.98,59.33,0.67,18,456,1,0,0,0,1,0,0
30.3,1.33,0,14,428,1,0,0,0,0,0,0
183.62,111,12.67,13,392,1,1,0,0,1,0,0
67.06,66,10.67,19,575,1,1,0,1,1,0,0
56,67.67,2.33,14,407,1,0,0,0,0,0,0
205.32,83,27.33,14,423,1,1,0,1,1,0,0
159.76,87,0.67,7,216,1,0,0,0,0,0,0
69.44,52.33,10.33,14,416,1,0,0,0,0,0,0
30,24.67,3.33,21,613,1,0,0,0,1,0,0
38.3,17,1.33,19,577,1,1,1,1,1,0,0
98.49,58.67,26.33,15,443,1,0,0,0,0,0,0
126.65,24.33,14.33,30,634,1,0,0,0,1,0,0
10,11.67,1.67,18,495,1,0,0,0,0,0,0
45.08,33,2,14,416,1,0,0,0,0,0,0
48.72,9.67,0,18,550,1,1,0,0,1,0,0
82.05,37.33,9.67,14,398,1,0,0,0,0,0,0
30.24,0,0,14,425,1,1,0,0,0,0,0
43.25,2.33,5.33,14,427,1,0,0,0,0,0,0
52.24,2,1,33,601,1,0,0,0,0,0,0
30.26,9.67,3.33,14,435,1,0,0,0,0,0,0
71.97,4,0.33,17,514,1,0,0,0,1,0,0
19.99,0,0,15,446,1,0,0,0,0,0,0
88.38,27,11.67,32,686,1,0,0,0,1,0,0
57.71,35.67,13.33,21,610,1,0,0,1,1,0,0
44.21,61.33,6.33,33,534,0,0,0,0,1,0,0
30.58,0,0,14,423,1,1,0,0,0,0,0
33.51,6.67,2.67,18,469,1,0,0,0,0,0,0
83.62,52,12.67,13,393,1,1,0,0,0,0,0
103.21,74,21,13,397,1,0,0,0,0,0,0
29.99,0,0,14,423,1,0,0,0,0,0,0
15.07,3,0.67,16,462,1,0,0,0,0,0,0
30.29,2.67,0,15,433,1,0,0,0,0,0,0
47.07,51.33,2.33,19,566,1,1,0,1,1,0,0
31.91,13.67,9,20,613,1,0,0,0,1,0,0
51.48,6.33,1.33,19,558,1,1,1,1,1,0,0
59.1,0,0,18,535,1,1,0,1,1,0,0
56.69,13.33,8.67,19,574,1,1,0,0,1,0,0
225.76,97,16.67,11,331,1,1,0,0,1,0,0
57.89,22.33,0.67,13,383,1,0,0,0,0,0,0
30.27,21.33,4.67,19,590,1,1,1,0,1,0,0
34.61,1,0,14,416,1,0,0,0,0,0,0
55.34,35.33,8.33,15,429,1,0,0,0,0,0,0
63.76,16.33,0.67,12,365,1,1,0,0,0,0,0
20.28,0,0,20,596,1,0,0,0,1,0,0
17.15,0,0,25,458,0,1,0,0,1,0,0
38.36,2,0.33,18,556,1,0,0,0,1,0,0
15,0,0,19,590,1,1,0,1,1,0,0
30.52,0,0,19,573,1,1,1,0,1,0,0
10.63,4.33,2,15,456,1,0,0,0,0,0,0
29.16,17,0.67,19,576,1,0,0,1,1,0,0
20.87,14,9.67,21,633,1,1,1,1,1,0,0
36.3,10.67,1.33,18,559,1,0,1,0,1,0,0
133.26,17.33,2,14,414,1,1,0,0,1,0,0
50,14.33,1,18,543,1,1,0,1,1,0,0
30.69,0,0,19,571,1,1,0,0,1,0,0
37.06,10.67,5,19,579,1,1,0,0,1,0,0
34.16,13,2,19,573,1,1,0,0,1,0,0
32.8,4.67,0.33,18,559,1,0,0,0,1,0,0
51.03,14,3.33,14,404,1,0,0,0,0,0,0
57.33,34,6.33,13,395,1,0,0,0,0,0,0
12.53,0,0,20,497,1,0,0,0,0,0,0
76.32,2,0,6,192,0,1,0,1,1,0,0
30.27,1.67,0,19,570,1,1,1,1,1,0,0
11.19,33.33,9,22,649,1,0,0,0,1,0,0
33.42,0.33,0,21,587,1,1,1,1,1,0,0
94.68,30.67,0,15,458,1,0,0,0,1,0,0
234.46,64,18.33,11,320,1,1,0,0,1,0,0
58.5,37,1,17,521,1,0,0,0,1,0,0
30.51,4.67,0,19,569,1,1,0,1,1,0,0
132.11,0,0,13,396,1,1,0,0,1,0,0
34.99,1.67,0,41,792,1,1,0,1,1,0,0
13,15,2.33,20,605,1,1,0,0,1,0,0
60.01,58,23.33,21,628,1,1,0,0,1,0,0
76.26,22.33,10.67,19,551,1,1,0,0,1,0,0
40.67,12.33,1.33,18,551,1,0,0,0,1,0,0
27.12,47.33,3.67,19,583,1,0,0,0,1,0,0
95.74,19.33,0,32,529,1,0,0,0,0,0,0
106.26,69,21.33,12,375,1,0,0,0,0,0,0
35.24,0,0,14,408,1,0,0,0,0,0,0
51.46,82.33,6.67,22,596,1,0,0,0,1,0,0
135.81,80.33,21.33,16,486,1,1,0,0,1,0,0
30.27,8.33,1.67,19,572,1,0,0,1,1,0,0
215.5,37,5,37,567,1,1,0,0,1,0,0
40.02,39.33,5.67,19,573,1,0,0,1,1,0,0
50.35,9,2.33,18,541,1,1,1,1,1,0,0
30.27,0,0,19,566,1,1,0,1,1,0,0
40.36,1,0,13,390,1,0,0,0,0,0,0
36.11,2.67,1,18,552,1,1,0,1,1,0,0
35.89,30.67,29.67,23,691,1,0,0,0,1,0,0
53.24,0,0,21,561,1,0,0,0,1,0,0
45.91,18.67,0,17,527,1,0,0,0,1,0,0
14.81,19.67,15,21,545,1,0,0,0,0,0,0
31.32,27,11.67,16,465,1,0,0,0,0,0,0
57.93,2.67,0,12,359,1,0,0,0,0,0,0
56.62,10.33,2.33,17,522,1,0,0,1,1,0,0
53.93,27,24.67,21,338,0,0,0,0,0,0,0
45.29,3,0.33,18,538,1,0,0,0,1,0,0
30.91,3.67,0,19,563,1,0,0,0,1,0,0
38.27,12.67,0,13,390,1,0,0,0,0,0,0
51.23,10.67,2,28,344,0,0,0,0,0,0,0
29.99,0,0,14,409,1,0,0,0,0,0,0
66.99,5,0.67,12,350,1,0,0,0,0,0,0
300.82,68.33,18.33,7,200,1,0,0,0,1,0,0
3.03,0,0,14,438,1,0,0,0,0,0,0
83.6,55.33,20.33,14,412,1,0,0,0,0,0,0
144.13,46.33,24.67,11,328,1,0,0,0,0,0,0
26.89,20.33,1.33,29,378,0,1,0,0,0,0,0
30.07,5.33,4.67,20,587,1,1,0,0,1,0,0
85.76,40.33,3.67,11,327,1,0,0,0,0,0,0
35.73,0,0,14,401,1,0,0,0,0,0,0
46.99,10.33,6,18,551,1,0,0,0,1,0,0
11.08,4,2.33,15,445,1,0,0,0,0,0,0
36.15,46.67,12,21,612,1,1,0,0,1,0,0
30.43,0,0,13,396,1,0,0,0,0,0,0
32.18,0,0.67,19,561,1,0,0,1,1,0,0
30.26,0.67,0,13,396,1,0,0,0,0,0,0
29.3,13.67,1,19,565,1,0,0,1,1,0,0
10.09,1,1,15,441,1,0,0,0,0,0,0
56.2,3.33,0.33,19,533,1,1,0,1,1,0,0
58.74,42.33,5,18,534,1,1,0,1,1,0,0
67.71,0,0,12,344,1,0,0,0,0,0,0
33.68,8.33,2.33,18,553,1,1,0,1,1,0,0
106.69,24,3.33,14,435,1,0,0,0,1,0,0
99.99,5.33,4.33,10,301,1,0,0,0,0,0,0
49.99,31,3.33,12,373,1,0,0,0,0,0,0
57.19,6,0,12,354,1,0,0,0,0,0,0
56.14,1,0,12,355,1,0,0,0,0,0,0
52.09,43.67,7,13,391,1,0,0,0,0,0,0
29.75,11.33,0,19,559,1,1,0,1,1,0,0
38.85,3.67,0.67,13,386,1,0,0,0,0,0,0
57.79,21,2.67,12,361,1,0,0,0,0,0,0
67.58,0,0,12,342,1,0,0,0,0,0,0
30.77,3.67,0.67,18,549,1,1,0,0,1,0,0
30,4.33,4.33,23,510,1,0,0,0,0,0,0
